Date,Price_BTC,Price_LINK
2018-08-08,6711.73242235858,0.23401732523156177
2018-08-09,6259.527709667595,0.2294017402677167
2018-08-10,6531.249786737056,0.2760343358008149
2018-08-11,6166.590417501742,0.27441628010924873
2018-08-12,6205.218479944854,0.27020652751835555
2018-08-13,6318.407221774424,0.284509887088928
2018-08-14,6283.99625058153,0.2612684609489953
2018-08-15,6212.2260400556115,0.2714433020946422
2018-08-16,6267.76870877378,0.2572453382130778
2018-08-17,6309.385226218996,0.2665227641744966
2018-08-18,6566.715163377382,0.29186990625943454
2018-08-19,6382.0605914076095,0.2702307785563211
2018-08-20,6475.494019667379,0.3007518507660273
2018-08-21,6242.8824384007985,0.28946956438599253
2018-08-22,6467.271730309675,0.30918948353166625
2018-08-23,6336.6563271087025,0.31228607280399795
2018-08-24,6521.065718268509,0.32035983043210114
2018-08-25,6684.379144206679,0.33648093761172704
2018-08-26,6736.036057516459,0.31771276498953316
2018-08-27,6728.2880026290095,0.327476783930817
2018-08-28,6911.096028949572,0.33589354706240415
2018-08-29,7075.9834051051,0.3361920691532148
2018-08-30,7046.748947280631,0.3084565688595027
2018-08-31,7024.14510718162,0.3022887034633034
2018-09-01,7027.631279401852,0.3290794699844154
2018-09-02,7211.270767868822,0.33531643949692513
2018-09-03,7305.272801003753,0.31186632115723195
2018-09-04,7260.897516647864,0.3038789480255549
2018-09-05,7359.462992923027,0.2973778928631896
2018-09-06,6764.926773778225,0.2719092787370237
2018-09-07,6498.2796126096555,0.2721175235323507
2018-09-08,6397.81887024023,0.25865411679548655
2018-09-09,6181.19445075213,0.24196644342657844
2018-09-10,6260.764806062476,0.23952734743888973
2018-09-11,6308.135474616629,0.247885374655316
2018-09-12,6278.917069628559,0.2600722607564526
2018-09-13,6330.574238022664,0.2540509654170261
2018-09-14,6486.461630393616,0.27187717512185977
2018-09-15,6500.01225461663,0.2687263108132249
2018-09-16,6530.221146234664,0.2695197004083451
2018-09-17,6506.248493217292,0.27403210455531446
2018-09-18,6250.121727322729,0.2681488707949901
2018-09-19,6347.069255451608,0.2911254680161462
2018-09-20,6383.753841158382,0.329616664207829
2018-09-21,6491.885242276883,0.35368066941017295
2018-09-22,6753.8344721403255,0.3546441149043612
2018-09-23,6747.032172960024,0.34012531237195404
2018-09-24,6711.029451815934,0.34455071168381385
2018-09-25,6596.187313045577,0.33435767671154804
2018-09-26,6441.311544542553,0.3266724427681221
2018-09-27,6462.795635292239,0.35160956925108533
2018-09-28,6704.704245729721,0.3466424802765345
2018-09-29,6634.765964572905,0.3347538205289636
2018-09-30,6606.073795422076,0.32978132419663236
2018-10-01,6626.037956098487,0.33158442425434975
2018-10-02,6598.841259755177,0.3255414625725677
2018-10-03,6524.60769791521,0.3203686898399812
2018-10-04,6499.262379115219,0.31141385601956795
2018-10-05,6578.701809284849,0.3212195526695396
2018-10-06,6621.189363919919,0.35713230164736604
2018-10-07,6589.124681678888,0.3382786359953736
2018-10-08,6584.832153052514,0.3378195781503386
2018-10-09,6653.089450830426,0.3441395745151918
2018-10-10,6633.745729917172,0.34030687283383804
2018-10-11,6582.455082387102,0.34770116075785107
2018-10-12,6234.367641454442,0.3091314952075474
2018-10-13,6285.592982799844,0.3133485579334638
2018-10-14,6314.883384422573,0.3219547139860516
2018-10-15,6328.554760034424,0.3304439213820034
2018-10-16,6659.87550840943,0.3439002568428826
2018-10-17,6635.125667516839,0.36416901161688564
2018-10-18,6635.741832487943,0.38345234421873753
2018-10-19,6517.511087710534,0.3779416260995568
2018-10-20,6483.827769471798,0.36390792988483184
2018-10-21,6532.678750383806,0.3706481170114308
2018-10-22,6529.670021370842,0.37419615149369306
2018-10-23,6512.589059298922,0.39381987095039617
2018-10-24,6472.799660641591,0.4356355584398939
2018-10-25,6481.443589558082,0.41230904359148945
2018-10-26,6458.191521836801,0.4405343028193709
2018-10-27,6468.826424965618,0.4305254720381435
2018-10-28,6457.058635186671,0.43961221073615486
2018-10-29,6481.323141667608,0.43144333531776186
2018-10-30,6292.6479239344,0.41464941958193724
2018-10-31,6331.781807909807,0.4522304407288456
2018-11-01,6366.720109554257,0.5145429524965809
2018-11-02,6379.972972168429,0.5234835955407687
2018-11-03,6425.4415830402095,0.5023904733386136
2018-11-04,6388.1897883073725,0.5364052232130779
2018-11-05,6351.061941056285,0.5060703806076935
2018-11-06,6415.443408541094,0.481550229291989
2018-11-07,6474.847290336688,0.4904232068523775
2018-11-08,6574.801180290013,0.4949670573408704
2018-11-09,6490.454730761757,0.5031135299387794
2018-11-10,6413.78203857173,0.4874020585802193
2018-11-11,6429.898792074219,0.5152420907266761
2018-11-12,6434.2845969255495,0.5009379720137721
2018-11-13,6411.353436205148,0.5668183146839316
2018-11-14,6394.289276264062,0.5858479334062677
2018-11-15,5788.612494046974,0.5518503314958646
2018-11-16,5686.541131058274,0.5488601481041953
2018-11-17,5609.956182334204,0.5190609546603302
2018-11-18,5599.1915956893035,0.49231147913270823
2018-11-19,5638.861481452398,0.5244535149592375
2018-11-20,4889.197859239111,0.4280347269438742
2018-11-21,4450.711454417822,0.34370741104500285
2018-11-22,4613.44841218385,0.3727835465287942
2018-11-23,4307.388731717267,0.34439291216535173
2018-11-24,4376.904946801552,0.3222136255984712
2018-11-25,3895.8368129589876,0.2900826248538034
2018-11-26,4039.836551137432,0.26216287184166986
2018-11-27,3811.9235292664935,0.28836539441518116
2018-11-28,3832.92451590069,0.28664921244220226
2018-11-29,4267.243628990657,0.3201439382194133
2018-11-30,4279.475592548712,0.33240711055815414
2018-12-01,4009.6895798259993,0.3187049669150734
2018-12-02,4189.573822999859,0.3160191888721412
2018-12-03,4124.593548643215,0.2971813930189976
2018-12-04,3878.8392347832714,0.2766424972457103
2018-12-05,3943.6928120656007,0.2785719362437735
2018-12-06,3751.691966395661,0.2567987884896143
