,price
2019-03-14 00:00:00.000,0.48213875408940304
2019-03-15 00:00:00.000,0.4862303393947345
2019-03-16 00:00:00.000,0.4870303309514424
2019-03-17 00:00:00.000,0.4796345700935913
2019-03-18 00:00:00.000,0.4780431690325005
2019-03-19 00:00:00.000,0.47624309155155103
2019-03-20 00:00:00.000,0.4758473875634522
2019-03-21 00:00:00.000,0.4822992042704502
2019-03-22 00:00:00.000,0.4579443797968468
2019-03-23 00:00:00.000,0.46238601420761655
2019-03-24 00:00:00.000,0.46041085436881113
2019-03-25 00:00:00.000,0.45463306590861136
2019-03-26 00:00:00.000,0.4712742663161776
2019-03-27 00:00:00.000,0.45741171969826006
2019-03-28 00:00:00.000,0.4911939005152381
2019-03-29 00:00:00.000,0.4985679830477729
2019-03-30 00:00:00.000,0.49966366476603075
2019-03-31 00:00:00.000,0.4950738323823073
2019-04-01 00:00:00.000,0.506652075736794
2019-04-02 00:00:00.000,0.5523472230717034
2019-04-03 00:00:00.000,0.5821712017725291
2019-04-04 00:00:00.000,0.566316895724921
2019-04-05 00:00:00.000,0.5407839953950567
2019-04-06 00:00:00.000,0.5746127466837315
2019-04-07 00:00:00.000,0.5689071390958422
2019-04-08 00:00:00.000,0.5757766082208013
2019-04-09 00:00:00.000,0.5674672023172176
2019-04-10 00:00:00.000,0.5338783080912198
2019-04-11 00:00:00.000,0.5206328433463108
2019-04-12 00:00:00.000,0.48851514743105634
2019-04-13 00:00:00.000,0.4947719462295909
2019-04-14 00:00:00.000,0.5355994199167019
2019-04-15 00:00:00.000,0.5266331438299464
2019-04-16 00:00:00.000,0.4954909384735199
2019-04-17 00:00:00.000,0.5022721494733272
2019-04-18 00:00:00.000,0.4999978414341732
2019-04-19 00:00:00.000,0.521843547673393
2019-04-20 00:00:00.000,0.5144824513025928
2019-04-21 00:00:00.000,0.5144083177865925
2019-04-22 00:00:00.000,0.49919622930938345
2019-04-23 00:00:00.000,0.49527622164642854
2019-04-24 00:00:00.000,0.48247033650306376
2019-04-25 00:00:00.000,0.47534313098088515
2019-04-26 00:00:00.000,0.44737913900338044
2019-04-27 00:00:00.000,0.4410946703232391
2019-04-28 00:00:00.000,0.4413749148443776
2019-04-29 00:00:00.000,0.4471193428030698
2019-04-30 00:00:00.000,0.42965828961507935
2019-05-01 00:00:00.000,0.4658242536332282
2019-05-02 00:00:00.000,0.4712846516840772
2019-05-03 00:00:00.000,0.4605753626775183
2019-05-04 00:00:00.000,0.5088473312517859
2019-05-05 00:00:00.000,0.495584354809408
2019-05-06 00:00:00.000,0.5050699179091775
2019-05-07 00:00:00.000,0.5722191655734097
2019-05-08 00:00:00.000,0.5556939518739049
2019-05-09 00:00:00.000,0.5899874744108914
2019-05-10 00:00:00.000,0.6375625286053106
2019-05-11 00:00:00.000,0.6761047030255676
2019-05-12 00:00:00.000,0.6943876349972975
2019-05-13 00:00:00.000,0.6597604025246278
2019-05-14 00:00:00.000,0.6496900903512588
2019-05-15 00:00:00.000,0.8303956841961554
2019-05-16 00:00:00.000,0.8447473817524713
2019-05-17 00:00:00.000,0.9257334270093475
2019-05-18 00:00:00.000,0.8946267122273555
2019-05-19 00:00:00.000,0.9430464385065769
2019-05-20 00:00:00.000,0.9920884732186352
2019-05-21 00:00:00.000,1.1161517848090823
2019-05-22 00:00:00.000,1.1887263300600772
2019-05-23 00:00:00.000,1.2440325634749698
2019-05-24 00:00:00.000,1.3355641714461512
2019-05-25 00:00:00.000,1.3146540972156382
2019-05-26 00:00:00.000,1.1174057059163736
2019-05-27 00:00:00.000,1.0826096450615947
2019-05-28 00:00:00.000,1.201355430520688
2019-05-29 00:00:00.000,1.2898228711195583
2019-05-30 00:00:00.000,1.1730143875025707
2019-05-31 00:00:00.000,1.012296684782962
2019-06-01 00:00:00.000,1.0200869064024831
2019-06-02 00:00:00.000,0.9590327197829206
2019-06-03 00:00:00.000,1.02373218542277
2019-06-04 00:00:00.000,0.9131369169184533
2019-06-05 00:00:00.000,0.8790749866503261
2019-06-06 00:00:00.000,1.0809376680989091
2019-06-07 00:00:00.000,1.1291275217247938
2019-06-08 00:00:00.000,1.187184275372041
2019-06-09 00:00:00.000,1.1496312142262195
2019-06-10 00:00:00.000,1.060697457754789
2019-06-11 00:00:00.000,1.194443971618491
2019-06-12 00:00:00.000,1.1336918226834096
2019-06-13 00:00:00.000,1.1409350143787533
2019-06-14 00:00:00.000,1.8366071279778158
2019-06-15 00:00:00.000,1.63236725398175
2019-06-16 00:00:00.000,1.7266371555081024
2019-06-17 00:00:00.000,1.6623621674541886
