"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 03, 2015","97.634","100.090","100.600","97.590","125.22K","-2.39%"
"Dec 02, 2015","100.020","99.870","100.545","99.835","37.70K","0.18%"
"Dec 01, 2015","99.840","100.250","100.255","99.755","26.91K","-0.37%"
"Nov 30, 2015","100.210","100.115","100.360","100.020","22.10K","0.14%"
"Nov 27, 2015","100.073","99.930","100.255","99.700","14.13K","0.24%"
"Nov 26, 2015","99.830","99.785","99.960","99.765","6.29K","0.00%"
"Nov 25, 2015","99.830","99.610","100.230","99.365","6.29K","0.24%"
"Nov 24, 2015","99.590","99.785","99.845","99.515","23.23K","-0.27%"
"Nov 23, 2015","99.855","99.680","100.065","99.580","28.30K","0.23%"
"Nov 20, 2015","99.624","99.180","99.705","99.075","30.33K","0.57%"
"Nov 19, 2015","99.064","99.470","99.520","98.795","39.26K","-0.68%"
"Nov 18, 2015","99.745","99.755","99.965","99.400","32.85K","0.05%"
"Nov 17, 2015","99.700","99.475","99.835","99.455","27.70K","0.16%"
"Nov 16, 2015","99.538","99.060","99.545","98.970","31.58K","0.45%"
"Nov 13, 2015","99.097","98.645","99.300","98.620","35.04K","0.39%"
"Nov 12, 2015","98.712","98.885","99.395","98.500","44.54K","-0.45%"
"Nov 11, 2015","99.158","99.200","99.335","98.880","27.96K","-0.23%"
"Nov 10, 2015","99.390","99.100","99.600","99.050","23.42K","0.32%"
"Nov 09, 2015","99.076","99.375","99.430","98.910","26.61K","-0.19%"
"Nov 06, 2015","99.260","98.060","99.470","98.000","49.53K","1.23%"
"Nov 05, 2015","98.050","98.015","98.240","97.855","27.04K","0.02%"
"Nov 04, 2015","98.029","97.335","98.150","97.300","29.91K","0.81%"
"Nov 03, 2015","97.243","97.000","97.570","96.845","19.06K","0.25%"
"Nov 02, 2015","97.003","96.815","97.040","96.710","16.59K","-0.02%"
"Oct 30, 2015","97.019","97.300","97.445","96.650","41.18K","-0.35%"
"Oct 29, 2015","97.364","97.705","97.795","97.315","34.76K","-0.51%"
"Oct 28, 2015","97.861","97.050","97.895","96.510","47.24K","0.90%"
"Oct 27, 2015","96.992","96.885","97.060","96.620","27.19K","0.04%"
"Oct 26, 2015","96.955","97.235","97.250","96.785","24.11K","-0.30%"
"Oct 23, 2015","97.243","96.595","97.300","96.225","46.04K","0.82%"
"Oct 22, 2015","96.454","95.050","96.500","94.985","52.44K","1.46%"
"Oct 21, 2015","95.068","94.855","95.095","94.750","16.14K","0.14%"
"Oct 20, 2015","94.939","94.970","94.985","94.630","16.71K","-0.01%"
"Oct 19, 2015","94.953","94.720","95.045","94.595","19.11K","0.39%"
"Oct 16, 2015","94.588","94.590","94.805","94.415","20.54K","0.17%"
"Oct 15, 2015","94.430","93.980","94.625","93.830","33.34K","0.50%"
"Oct 14, 2015","93.957","94.790","94.795","93.860","36.03K","-0.88%"
"Oct 13, 2015","94.790","94.960","95.025","94.575","21.23K","0.03%"
"Oct 12, 2015","94.765","94.940","94.940","94.665","15.58K","-0.12%"
"Oct 09, 2015","94.883","95.350","95.420","94.745","31.77K","-0.55%"
"Oct 08, 2015","95.407","95.665","95.720","95.045","28.54K","-0.18%"
"Oct 07, 2015","95.580","95.580","95.795","95.425","21.73K","0.02%"
"Oct 06, 2015","95.563","96.165","96.275","95.490","19.19K","-0.70%"
"Oct 05, 2015","96.240","96.015","96.295","95.550","23.98K","0.28%"
"Oct 02, 2015","95.967","96.245","96.510","95.300","50.49K","-0.37%"
"Oct 01, 2015","96.326","96.400","96.635","96.090","20.39K","-0.16%"
"Sep 30, 2015","96.480","96.055","96.565","95.985","24.12K","0.51%"
"Sep 29, 2015","95.993","96.190","96.385","95.825","28.19K","-0.20%"
"Sep 28, 2015","96.182","96.360","96.670","96.035","28.67K","-0.26%"
"Sep 25, 2015","96.434","96.385","96.880","96.270","43.89K","0.30%"
"Sep 24, 2015","96.149","96.360","96.465","95.575","49.55K","-0.06%"
"Sep 23, 2015","96.206","96.525","96.715","96.185","40.60K","-0.25%"
"Sep 22, 2015","96.446","96.070","96.580","95.910","30.28K","0.43%"
"Sep 21, 2015","96.034","95.440","96.135","95.180","36.50K","1.09%"
"Sep 18, 2015","94.996","94.750","95.535","94.195","35.46K","0.34%"
"Sep 17, 2015","94.677","95.455","95.530","94.485","48.96K","-0.91%"
"Sep 16, 2015","95.546","95.765","96.010","95.300","26.77K","-0.25%"
"Sep 15, 2015","95.785","95.460","95.850","95.285","22.34K","0.44%"
"Sep 14, 2015","95.364","95.175","95.355","94.940","0.51K","0.18%"
"Sep 11, 2015","95.194","95.525","95.675","95.115","22.97K","-0.26%"
"Sep 10, 2015","95.442","95.885","96.210","95.390","39.62K","-0.59%"
"Sep 09, 2015","96.010","95.860","96.420","95.860","57.44K","0.02%"
"Sep 08, 2015","95.987","96.215","96.250","95.735","40.38K","-0.26%"
"Sep 07, 2015","96.240","96.185","96.435","96.045","13.42K","0.00%"
"Sep 04, 2015","96.240","96.400","96.595","95.660","44.76K","-0.19%"
"Sep 03, 2015","96.423","96.010","96.635","95.810","56.01K","0.60%"
"Sep 02, 2015","95.844","95.455","95.970","95.450","46.44K","0.42%"
"Sep 01, 2015","95.446","95.890","95.890","95.210","53.68K","-0.43%"
"Aug 31, 2015","95.854","96.190","96.260","95.640","36.27K","-0.29%"
"Aug 28, 2015","96.135","95.805","96.355","95.400","45.74K","0.50%"
"Aug 27, 2015","95.652","95.210","96.060","95.015","55.51K","0.55%"
"Aug 26, 2015","95.131","93.780","95.475","93.730","81.42K","0.62%"
"Aug 25, 2015","94.544","93.520","94.725","93.500","82.43K","1.27%"
"Aug 24, 2015","93.356","94.880","94.960","92.520","142.82K","-1.74%"
"Aug 21, 2015","95.005","95.780","95.805","94.810","61.65K","-1.04%"
"Aug 20, 2015","96.002","96.470","96.590","95.715","47.78K","-0.38%"
"Aug 19, 2015","96.368","97.025","97.105","96.340","44.76K","-0.72%"
"Aug 18, 2015","97.070","96.845","97.100","96.690","25.30K","0.26%"
"Aug 17, 2015","96.815","96.570","96.960","96.525","31.63K","0.29%"
"Aug 14, 2015","96.533","96.360","96.695","96.105","41.61K","0.07%"
"Aug 13, 2015","96.461","96.370","96.840","96.135","36.25K","0.17%"
"Aug 12, 2015","96.295","97.235","97.375","95.945","68.81K","-1.07%"
"Aug 11, 2015","97.335","97.240","97.645","96.905","44.82K","0.14%"
"Aug 10, 2015","97.202","97.660","97.975","97.080","34.74K","-0.43%"
"Aug 07, 2015","97.619","97.925","98.425","97.360","58.35K","-0.29%"
"Aug 06, 2015","97.906","97.955","98.260","97.685","26.78K","-0.13%"
"Aug 05, 2015","98.035","98.075","98.335","97.655","47.15K","0.01%"
"Aug 04, 2015","98.024","97.610","98.105","97.310","37.13K","0.42%"
"Aug 03, 2015","97.616","97.305","97.695","97.245","30.07K","0.18%"
"Jul 31, 2015","97.439","97.555","97.725","96.375","60.53K","-0.26%"
"Jul 30, 2015","97.694","97.265","97.890","97.255","35.19K","0.64%"
"Jul 29, 2015","97.077","96.705","97.350","96.555","31.98K","0.22%"
"Jul 28, 2015","96.863","96.660","97.075","96.555","24.18K","0.27%"
"Jul 27, 2015","96.605","97.360","97.410","96.360","48.48K","-0.76%"
"Jul 24, 2015","97.346","97.300","97.745","97.215","27.60K","0.12%"
"Jul 23, 2015","97.226","97.600","97.635","96.950","41.75K","-0.51%"
"Jul 22, 2015","97.722","97.450","97.940","97.215","35.54K","0.30%"
"Jul 21, 2015","97.426","98.150","98.295","97.220","43.42K","-0.75%"
"Jul 20, 2015","98.161","98.090","98.310","97.865","26.10K","0.18%"
"Jul 17, 2015","97.989","97.755","98.100","97.540","27.10K","0.19%"
"Jul 16, 2015","97.806","97.350","97.915","97.310","39.39K","0.54%"
"Jul 15, 2015","97.279","96.815","97.440","96.675","42.32K","0.51%"
"Jul 14, 2015","96.784","97.095","97.220","96.300","29.55K","-0.22%"
"Jul 13, 2015","96.998","96.065","97.035","95.730","46.05K","0.86%"
"Jul 10, 2015","96.172","96.550","96.600","95.555","46.50K","-0.64%"
"Jul 09, 2015","96.788","96.440","96.940","96.110","32.28K","0.33%"
"Jul 08, 2015","96.472","96.905","97.090","96.205","39.48K","-0.62%"
"Jul 07, 2015","97.076","96.500","97.450","96.490","50.12K","0.62%"
"Jul 06, 2015","96.477","96.770","96.870","96.195","38.44K","0.19%"
"Jul 03, 2015","96.290","96.255","96.420","96.040","9.53K","0.00%"
"Jul 02, 2015","96.290","96.580","96.670","96.030","40.95K","-0.23%"
"Jul 01, 2015","96.509","95.795","96.555","95.640","45.91K","0.89%"
"Jun 30, 2015","95.661","95.185","95.885","95.015","40.81K","0.75%"
"Jun 29, 2015","94.950","96.410","96.695","94.850","72.74K","-0.73%"
"Jun 26, 2015","95.651","95.360","95.860","95.275","33.08K","0.28%"
"Jun 25, 2015","95.387","95.420","95.700","95.260","26.73K","-0.03%"
"Jun 24, 2015","95.418","95.580","95.730","95.125","35.30K","-0.24%"
"Jun 23, 2015","95.645","94.500","95.885","94.485","47.35K","1.20%"
"Jun 22, 2015","94.515","94.275","94.640","93.990","30.43K","0.26%"
"Jun 19, 2015","94.272","94.200","94.695","94.095","28.08K","0.03%"
"Jun 18, 2015","94.241","94.350","94.440","93.300","52.56K","-0.26%"
"Jun 17, 2015","94.490","95.270","95.590","94.310","58.26K","-0.81%"
"Jun 16, 2015","95.262","95.120","95.500","94.810","35.49K","0.14%"
"Jun 15, 2015","95.129","95.155","95.360","95.000","1.76K","0.15%"
"Jun 12, 2015","94.987","95.100","95.665","94.670","36.25K","0.01%"
"Jun 11, 2015","94.980","94.740","95.630","94.635","37.63K","0.35%"
"Jun 10, 2015","94.651","95.100","95.255","94.300","82.06K","-0.55%"
"Jun 09, 2015","95.172","95.270","95.605","94.860","52.05K","-0.16%"
"Jun 08, 2015","95.323","96.445","96.595","95.080","57.54K","-1.08%"
"Jun 05, 2015","96.361","95.715","96.955","95.240","74.99K","0.91%"
"Jun 04, 2015","95.493","95.430","95.625","94.670","62.38K","-0.02%"
"Jun 03, 2015","95.509","96.000","96.575","95.230","75.83K","-0.38%"
"Jun 02, 2015","95.878","97.530","97.610","95.710","86.88K","-1.64%"
"Jun 01, 2015","97.473","96.990","97.760","96.975","50.33K","0.50%"
"May 29, 2015","96.986","97.015","97.270","96.825","49.48K","-0.08%"
"May 28, 2015","97.059","97.375","97.760","97.010","64.03K","-0.43%"
"May 27, 2015","97.474","97.315","97.880","97.005","55.13K","0.07%"
"May 26, 2015","97.407","96.540","97.470","96.530","62.43K","1.35%"
"May 25, 2015","96.110","96.430","96.570","96.245","10.91K","0.00%"
"May 22, 2015","96.110","95.460","96.355","94.880","65.47K","0.82%"
"May 21, 2015","95.329","95.635","95.755","95.050","39.46K","-0.19%"
"May 20, 2015","95.509","95.385","95.935","95.325","52.44K","0.15%"
"May 19, 2015","95.363","94.130","95.555","94.130","62.67K","1.16%"
"May 18, 2015","94.269","93.310","94.320","93.285","36.97K","1.17%"
"May 15, 2015","93.180","93.475","94.085","93.170","41.58K","-0.35%"
"May 14, 2015","93.505","93.730","93.820","93.155","53.55K","-0.15%"
"May 13, 2015","93.643","94.605","94.670","93.505","40.88K","-1.02%"
"May 12, 2015","94.606","95.150","95.250","94.305","32.14K","-0.52%"
"May 11, 2015","95.100","94.880","95.345","94.865","27.36K","0.21%"
"May 08, 2015","94.904","94.745","95.175","94.250","57.61K","0.16%"
"May 07, 2015","94.749","94.250","94.940","93.975","43.63K","0.61%"
"May 06, 2015","94.175","95.300","95.345","93.960","77.82K","-1.08%"
"May 05, 2015","95.202","95.595","96.095","94.995","48.16K","-0.45%"
"May 04, 2015","95.637","95.400","95.780","95.180","29.21K","0.20%"
"May 01, 2015","95.445","94.940","95.545","94.600","53.21K","0.77%"
"Apr 30, 2015","94.714","95.305","95.540","94.470","83.92K","-0.64%"
"Apr 29, 2015","95.322","96.245","96.295","94.750","101.56K","-0.91%"
"Apr 28, 2015","96.194","96.950","97.100","96.105","52.16K","-0.77%"
"Apr 27, 2015","96.941","97.125","97.460","96.620","40.08K","-0.16%"
"Apr 24, 2015","97.099","97.535","97.740","96.900","53.91K","-0.36%"
"Apr 23, 2015","97.454","98.230","98.645","97.335","47.03K","-0.70%"
"Apr 22, 2015","98.138","98.180","98.350","97.615","34.95K","-0.07%"
"Apr 21, 2015","98.205","98.080","98.695","97.825","38.93K","0.05%"
"Apr 20, 2015","98.160","97.600","98.305","97.515","35.00K","0.46%"
"Apr 17, 2015","97.707","97.890","98.030","97.170","57.70K","0.10%"
"Apr 16, 2015","97.614","98.580","98.925","97.470","71.19K","-0.92%"
"Apr 15, 2015","98.525","99.005","99.580","98.410","76.20K","-0.42%"
"Apr 14, 2015","98.940","99.775","99.985","98.575","65.99K","-0.83%"
"Apr 13, 2015","99.768","99.660","100.270","99.455","57.81K","0.17%"
"Apr 10, 2015","99.596","99.215","99.970","99.085","46.42K","0.20%"
"Apr 09, 2015","99.395","98.260","99.415","98.235","52.51K","1.29%"
"Apr 08, 2015","98.131","98.115","98.420","97.460","48.80K","0.08%"
"Apr 07, 2015","98.056","97.250","98.255","97.110","39.78K","1.13%"
"Apr 06, 2015","96.961","96.835","97.455","96.490","31.13K","0.17%"
"Apr 03, 2015","96.801","97.825","97.865","96.560","28.84K","-0.89%"
"Apr 02, 2015","97.673","98.435","98.565","97.555","40.55K","-0.81%"
"Apr 01, 2015","98.475","98.730","98.975","98.255","48.58K","-0.19%"
"Mar 31, 2015","98.661","98.250","99.005","98.140","45.40K","0.39%"
"Mar 30, 2015","98.281","97.620","98.375","97.575","39.92K","0.78%"
"Mar 27, 2015","97.520","97.575","98.210","97.190","56.44K","-0.17%"
"Mar 26, 2015","97.682","97.140","97.795","96.315","58.87K","0.50%"
"Mar 25, 2015","97.197","97.530","97.560","96.675","43.56K","-0.26%"
"Mar 24, 2015","97.446","97.255","97.665","96.575","70.36K","0.15%"
"Mar 23, 2015","97.298","97.800","98.550","97.060","74.92K","-0.89%"
"Mar 20, 2015","98.171","99.300","99.460","97.695","87.65K","-1.42%"
"Mar 19, 2015","99.584","97.850","99.765","97.365","96.93K","0.81%"
"Mar 18, 2015","98.781","99.990","100.120","94.765","101.77K","-1.17%"
"Mar 17, 2015","99.949","100.100","100.265","99.580","44.89K","0.47%"
"Mar 16, 2015","99.482","100.230","100.290","99.440","7.81K","-0.83%"
"Mar 13, 2015","100.314","99.180","100.380","99.180","28.71K","0.91%"
"Mar 12, 2015","99.411","99.660","100.065","98.640","72.34K","-0.37%"
"Mar 11, 2015","99.785","98.565","99.970","98.465","88.44K","1.19%"
"Mar 10, 2015","98.615","97.765","98.655","97.765","71.85K","1.06%"
"Mar 09, 2015","97.580","97.770","97.845","97.310","45.30K","-0.02%"
"Mar 06, 2015","97.604","96.390","97.755","96.320","55.09K","1.26%"
"Mar 05, 2015","96.394","95.980","96.615","95.860","37.53K","0.43%"
"Mar 04, 2015","95.986","95.385","96.070","95.365","57.09K","0.61%"
"Mar 03, 2015","95.408","95.505","95.595","95.135","21.80K","-0.07%"
"Mar 02, 2015","95.479","95.375","95.555","95.100","20.48K","0.17%"
"Feb 27, 2015","95.321","95.230","95.440","94.855","33.73K","-0.02%"
"Feb 26, 2015","95.336","94.260","95.410","94.075","56.17K","1.17%"
"Feb 25, 2015","94.235","94.445","94.475","94.165","25.31K","-0.34%"
"Feb 24, 2015","94.561","94.660","95.070","94.500","36.52K","-0.10%"
"Feb 23, 2015","94.657","94.415","95.025","94.380","27.31K","0.34%"
"Feb 20, 2015","94.340","94.475","94.890","94.110","48.78K","-0.16%"
"Feb 19, 2015","94.492","94.165","94.535","93.900","31.84K","0.25%"
"Feb 18, 2015","94.257","94.195","94.625","94.045","24.46K","0.12%"
"Feb 17, 2015","94.147","94.515","94.540","93.835","25.85K","-0.14%"
"Feb 16, 2015","94.279","94.220","94.490","93.970","10.20K","0.00%"
"Feb 13, 2015","94.279","94.320","94.415","93.975","20.76K","0.09%"
"Feb 12, 2015","94.198","95.015","95.100","94.075","41.12K","-0.94%"
"Feb 11, 2015","95.090","94.805","95.230","94.750","24.86K","0.25%"
"Feb 10, 2015","94.853","94.630","94.980","94.450","32.17K","0.29%"
"Feb 09, 2015","94.582","94.900","95.035","94.470","27.72K","-0.28%"
"Feb 06, 2015","94.851","93.730","94.920","93.680","48.61K","1.19%"
"Feb 05, 2015","93.732","94.660","94.665","93.560","28.93K","-0.46%"
"Feb 04, 2015","94.165","93.950","94.700","93.770","21.31K","0.47%"
"Feb 03, 2015","93.724","94.710","94.925","93.385","58.63K","-1.07%"
"Feb 02, 2015","94.734","94.905","95.100","94.615","23.09K","-0.28%"
"Jan 30, 2015","94.998","94.895","95.135","94.675","30.68K","-0.01%"
"Jan 29, 2015","95.011","94.875","95.260","94.520","48.16K","0.30%"
"Jan 28, 2015","94.727","94.365","94.900","94.195","33.19K","0.51%"
"Jan 27, 2015","94.250","95.325","95.325","93.955","57.00K","-0.91%"
"Jan 26, 2015","95.115","95.500","95.850","94.950","35.34K","0.07%"
"Jan 23, 2015","95.053","94.420","95.775","94.350","57.85K","0.73%"
