,price_BTC,24% change_BTC,price_chainlink,24% change_chainlink,price_ETH,24% change ETH_ETH,price_ADA,24% change ETH_ADA
2020-04-17,7059.92622475854,6.1,3.4566300159259367,9.41,171.7759907508837,10.8,0.03421573200401328,6.9
2020-04-18,7035.261503989225,-0.35,3.4601943623550464,0.1,170.445890477055,-0.78,0.034226800145962986,0.03
2020-04-19,7242.5109294929825,2.86,3.785038904803591,8.58,187.14354411560592,8.92,0.03617135075341797,5.38
2020-04-20,7127.511949689152,-1.61,3.6117911888553107,-4.8,180.05859654051866,-3.93,0.03576446863266553,-1.14
2020-04-21,6856.456278354705,-3.95,3.442231544040889,-4.93,170.70405868653958,-5.48,0.03403570805043787,-5.08
2020-04-22,6842.038597634602,-0.21,3.4547260130893265,0.36,170.45154288047368,-0.15,0.034321463320175806,0.83
2020-04-23,7109.995291181778,3.77,3.678901593999227,6.09,182.2767576620704,6.49,0.036251791946901056,5.32
2020-04-24,7382.793144116689,3.7,3.695152607718119,0.44,184.59370248021838,1.26,0.03986515874644297,9.06
2020-04-25,7495.393587498606,1.5,3.7785830325030734,2.21,187.34336861419638,1.47,0.04137631150203629,3.65
2020-04-26,7538.557687279841,0.57,3.7851977407953834,0.17,194.11423682570447,3.49,0.042297048210688984,2.18
2020-04-27,7683.867415083342,1.89,3.7133130314510177,-1.94,197.22990444623989,1.58,0.045321212289281494,6.67
2020-04-28,7774.281554448049,1.16,3.617218570556374,-2.66,196.46262535084685,-0.39,0.04626131794267583,2.03
2020-04-29,7758.230255185947,-0.21,3.6537108390466813,1.0,197.15473156634306,0.35,0.04683418909009339,1.22
2020-04-30,8744.430287016561,11.28,3.8876840773203454,6.02,215.54817266567386,8.53,0.05148004627020868,9.02
2020-05-01,8610.63580374089,-1.55,3.7018515924965945,-5.02,205.55600541063674,-4.86,0.048008344969066724,-7.23
2020-05-02,8824.818413551968,2.43,3.7600449834025382,1.55,211.96829534904975,3.03,0.050066837336214594,4.11
2020-05-03,8966.307014689282,1.58,3.816254922390779,1.47,213.94301121407548,0.92,0.050944071063612976,1.72
2020-05-04,8888.671912686868,-0.87,3.7143145117226295,-2.74,210.02470947464775,-1.87,0.049620875210238974,-2.67
2020-05-05,8884.407813577056,-0.05,3.743779355625074,0.79,206.8325342346069,-1.54,0.04933056298412934,-0.59
2020-05-06,9003.240557621584,1.32,3.689464063816396,-1.47,205.22517973985205,-0.78,0.04943354443626274,0.21
2020-05-07,9144.68703972007,1.55,3.577925797507498,-3.12,200.25479450009442,-2.48,0.049848709941183324,0.83
2020-05-08,9959.166416261767,8.18,3.7484058951931845,4.55,212.29247620086525,5.67,0.05167027721929279,3.53
2020-05-09,9821.81131529702,-1.4,3.7964585664670767,1.27,211.68904835113835,-0.29,0.051289723792858684,-0.74
2020-05-10,9566.777187205966,-2.67,4.021831458931145,5.6,210.4318181376063,-0.6,0.051110669967212946,-0.35
2020-05-11,8752.617087745832,-9.3,3.7654236218928996,-6.81,188.13722615896586,-11.85,0.04763232409174676,-7.3
2020-05-12,8604.75159101983,-1.72,3.5833483354310647,-5.08,185.67471809740294,-1.33,0.04778357884916732,0.32
2020-05-13,8788.466749414652,2.09,3.6946839703658054,3.01,189.30578181851274,1.92,0.04986014003783247,4.16
2020-05-14,9283.08601265873,5.33,3.7600505791134733,1.74,199.36937254304945,5.05,0.05190733864530212,3.94
2020-05-15,9796.494527024528,5.24,3.804620028004802,1.17,203.21124699378416,1.89,0.0523289773867511,0.81
2020-05-16,9309.29535940684,-5.23,3.6534375486770294,-4.14,194.27309778153102,-4.6,0.04965591623553334,-5.38
2020-05-17,9375.29710843331,0.7,3.761284797930871,2.87,200.58339090310048,3.15,0.05078955490374222,2.23
2020-05-18,9666.32719340344,3.01,3.7776814154332334,0.43,206.76889403683904,2.99,0.051874033349081826,2.09
2020-05-19,9708.439858793108,0.43,3.8780345725017478,2.59,214.35764164526782,3.54,0.05330165179685109,2.68
2020-05-20,9760.198937162193,0.53,3.9372412833939903,1.5,213.68672021176667,-0.31,0.055955048441401,4.74
2020-05-21,9526.50759300584,-2.45,4.070357736985981,3.27,209.9207882888633,-1.79,0.05629641155778893,0.61
2020-05-22,9059.962506871727,-5.15,3.831429564041665,-6.24,198.9175157507187,-5.53,0.05255605041329291,-7.12
2020-05-23,9131.767275081993,0.79,3.955366193435418,3.13,206.22772963994552,3.54,0.05458098672313555,3.71
2020-05-24,9170.361063506127,0.42,3.926452631364842,-0.74,206.4112069583191,0.09,0.05502897778167245,0.81
2020-05-25,8731.848525870651,-5.02,3.803452657359731,-3.23,200.69072858230618,-2.85,0.05165813433464868,-6.53
2020-05-26,8883.691769863415,1.71,3.8594184920089,1.45,203.81011834234977,1.53,0.0534591223816944,3.37
2020-05-27,8839.130663273247,-0.5,3.8393471632480383,-0.52,200.96361540675866,-1.42,0.053489647699239654,0.06
2020-05-28,9174.118563996424,3.65,3.857560717272475,0.47,207.84589389085414,3.31,0.05513189797928608,2.98
2020-05-29,9546.04563503715,3.9,4.028085869637265,4.23,219.59156405880168,5.35,0.06318170384699415,12.74
2020-05-30,9427.120373393418,-1.26,3.977957184764267,-1.26,220.49116734603788,0.41,0.06440627090487543,1.9
2020-05-31,9662.70587254818,2.44,4.162920323577822,4.44,242.70977026782677,9.15,0.07515173911855684,14.3
2020-06-01,9466.961781429516,-2.07,4.140868201194424,-0.53,232.33100303896677,-4.47,0.07445057048724268,-0.94
2020-06-02,10167.93069332851,6.89,4.397158041746223,5.83,248.04456658448655,6.33,0.0807648188667561,7.82
2020-06-03,9515.243858655718,-6.86,4.391470728995046,-0.13,237.26532012867918,-4.54,0.07845964190326127,-2.94
2020-06-04,9645.227869360308,1.35,4.4881087346225925,2.15,244.1253366100756,2.81,0.08460175665437468,7.26
2020-06-05,9776.20299178848,1.34,4.466929358088743,-0.47,243.70782131595863,-0.17,0.08759318165448617,3.42
2020-06-06,9636.965527050057,-1.44,4.369782511338782,-2.22,240.24696898765103,-1.44,0.08521898020086886,-2.79
2020-06-07,9662.858709002241,0.27,4.348519811416081,-0.49,242.02164036721499,0.73,0.08617635377316928,1.11
2020-06-08,9738.603356828593,0.78,4.3434738175370216,-0.12,244.22674439497985,0.9,0.08640404204550932,0.26
2020-06-09,9773.02951309516,0.35,4.460625671113755,2.63,246.21278326044262,0.81,0.08645866868212641,0.06
2020-06-10,9767.00531665552,-0.06,4.436611873780474,-0.54,243.8495266518988,-0.97,0.08312707196318139,-4.01
2020-06-11,9874.898681832236,1.09,4.423397884815647,-0.3,247.5419715295243,1.49,0.08357072206180427,0.53
2020-06-12,9325.996856202635,-5.89,3.961107291550577,-11.67,232.00078536182022,-6.7,0.07547795199985105,-10.72
2020-06-13,9469.533297509908,1.52,4.081707265018542,2.95,237.59341087744238,2.35,0.07941430595045662,4.96
2020-06-14,9469.473456163696,-0.0,4.110817780171493,0.71,238.29362910089247,0.29,0.07896191845138543,-0.57
2020-06-15,9345.960907722063,-1.32,3.948799372543212,-4.1,232.11252047744935,-2.66,0.07649684896822592,-3.22
2020-06-16,9431.719262201745,0.91,3.9334092697729384,-0.39,231.0170115525279,-0.47,0.07826463754494828,2.26
2020-06-17,9524.92661691022,0.98,4.04947192351294,2.87,235.28847948297147,1.82,0.07894369694119917,0.86
2020-06-18,9463.361414311787,-0.65,4.165075764468503,2.78,233.8636184621818,-0.61,0.0833565563029465,5.29
2020-06-19,9399.767217129216,-0.68,4.172693579872355,0.18,231.68485732135008,-0.94,0.08205913680156704,-1.58
2020-06-20,9312.780104497786,-0.93,4.096383945991058,-1.86,228.9592128032193,-1.19,0.07976738379090179,-2.87
2020-06-21,9360.247968201687,0.51,4.177211687859734,1.93,228.8691487972198,-0.04,0.07935360676409624,-0.52
2020-06-22,9298.360829121417,-0.67,4.184103889881909,0.16,227.79190590968685,-0.47,0.07834101698016169,-1.29
2020-06-23,9678.683208975835,3.93,4.4755996137122445,6.51,243.36470999245498,6.4,0.08360934463584759,6.3
2020-06-24,9624.684291831398,-0.56,4.795879234694912,6.68,243.07948223903702,-0.12,0.08276496254414765,-1.02
2020-06-25,9288.061774486938,-3.62,4.705963361268474,-1.91,234.5649846444734,-3.63,0.08250248627891989,-0.32
2020-06-26,9258.667161007706,-0.32,4.8077379196666,2.12,232.64870349961575,-0.82,0.08162344153345734,-1.08
2020-06-27,9166.486360416233,-1.01,4.682123570388239,-2.68,229.6365260272679,-1.31,0.08063290267381834,-1.23
2020-06-28,9013.90556467614,-1.69,4.419106165046448,-5.95,221.0260852973422,-3.9,0.07745477240605046,-4.1
2020-06-29,9139.903276297824,1.38,4.5446156703432,2.76,225.12294616525017,1.82,0.08032049074677003,3.57
2020-06-30,9185.166540651147,0.49,4.609761433667489,1.41,228.20576377381224,1.35,0.0837782373441704,4.13
2020-07-01,9149.721996758017,-0.39,4.568729304213496,-0.9,225.59281496891896,-1.16,0.08310769731892971,-0.81
2020-07-02,9230.672998590804,0.88,4.699572439121453,2.78,230.66194359094902,2.2,0.09609882582963368,13.52
2020-07-03,9094.318072166905,-1.5,4.802258339141904,2.14,226.57442434030435,-1.8,0.09324866368231888,-3.06
2020-07-04,9071.3850427828,-0.25,4.74417670755606,-1.22,225.1764054804081,-0.62,0.09627543371927394,3.14
2020-07-05,9132.908369533492,0.67,4.801943258588474,1.2,229.09471646218861,1.71,0.09969379993052387,3.43
2020-07-06,9087.407312582163,-0.5,4.750170577084187,-1.09,227.8993750381917,-0.52,0.09832563128453738,-1.39
2020-07-07,9342.376492626678,2.73,5.370125532381704,11.54,241.52685187431663,5.64,0.1053035083626078,6.63
2020-07-08,9253.630980242333,-0.96,5.714667370263541,6.03,238.96448054067793,-1.07,0.11760844945010313,10.46
2020-07-09,9432.172515827939,1.89,6.458644645074335,11.52,246.85900786802029,3.2,0.1298804110538667,9.45
2020-07-10,9235.716302064242,-2.13,6.102116348687693,-5.84,241.97512857897888,-2.02,0.12394192954780256,-4.79
2020-07-11,9282.913638839902,0.51,6.147214258264654,0.73,240.95495378293265,-0.42,0.11844083928628071,-4.64
2020-07-12,9234.314674712627,-0.53,6.1178974260512184,-0.48,239.10202554671358,-0.77,0.12542533761849164,5.57
2020-07-13,9297.479635872663,0.68,7.304026063302915,16.24,241.7715226007061,1.1,0.1268783734434242,1.15
2020-07-14,9240.76251972468,-0.61,7.168236171183697,-1.89,239.63878681174097,-0.89,0.12428834021463325,-2.08
2020-07-15,9247.060695963813,0.07,8.125226124888801,11.78,240.25147066847245,0.26,0.13208128069379993,5.9
2020-07-16,9203.371435179699,-0.47,8.661235986485096,6.19,238.66359720631723,-0.67,0.13044721590639485,-1.25
2020-07-17,9136.483376363976,-0.73,8.358921744487425,-3.62,233.837074562722,-2.06,0.12597459085630233,-3.55
2020-07-18,9156.276583115488,0.22,8.274893639177886,-1.02,232.78147743826054,-0.45,0.12261975823084438,-2.74
2020-07-19,9168.402736564132,0.13,7.964726084433056,-3.89,235.6811447764246,1.23,0.12263502818711443,0.01
2020-07-20,9202.615839500108,0.37,8.067204972271506,1.27,238.89523167867932,1.35,0.12398989746577355,1.09
2020-07-21,9163.159654576915,-0.43,7.26451838668878,-11.05,236.06009844538684,-1.2,0.11785394775122499,-5.21
2020-07-22,9384.379751903267,2.36,7.292422921835155,0.38,245.23373502634252,3.74,0.12295235527435235,4.15
2020-07-23,9514.304987626969,1.37,7.477309672672744,2.47,263.7624639660021,7.02,0.1237827759439597,0.67
2020-07-24,9589.81771944117,0.79,7.873266091537737,5.03,274.7236202591814,3.99,0.12405530009127375,0.22
2020-07-25,9535.93879573746,-0.57,7.425007716458686,-6.04,279.42705624758224,1.68,0.12196350601214086,-1.72
2020-07-26,9691.825138917147,1.61,7.6692934212477075,3.19,305.0381394111965,8.4,0.14336838253068768,14.93
2020-07-27,9925.751397476346,2.36,7.508402020161317,-2.14,310.51799095173624,1.76,0.14835594634623203,3.36
2020-07-28,10962.258481207355,9.46,7.067343550890433,-6.24,320.47619130968184,3.11,0.13793351401607168,-7.56
2020-07-29,10904.916526918994,-0.53,7.204811056544663,1.91,316.4067660520556,-1.29,0.14825503834148304,6.96
2020-07-30,11093.612240442404,1.7,7.0999119738623095,-1.48,317.5390729161191,0.36,0.13964887973262488,-6.16
2020-07-31,11116.307163685275,0.2,7.436668850293689,4.53,334.7419220365616,5.14,0.1408995400024149,0.89
2020-08-01,11325.5515272739,1.85,7.770381435217357,4.29,346.00350607288686,3.25,0.13914532295246507,-1.26
2020-08-02,11812.094307268515,4.12,8.370247807625603,7.17,387.94242117124685,10.81,0.14481025934661704,3.91
2020-08-03,11066.306240590267,-6.74,8.285579676683831,-1.02,370.7323024312388,-4.64,0.13373233004057936,-8.28
2020-08-04,11230.907762749297,1.47,9.206807959608698,10.01,386.24744771780877,4.02,0.13701513906207086,2.4
2020-08-05,11181.917508034885,-0.44,9.820136494983108,6.25,389.3830083498991,0.81,0.1427635983040935,4.03
2020-08-06,11719.26352395155,4.59,9.549342947174974,-2.84,400.18436250317995,2.7,0.14254911094068604,-0.15
2020-08-07,11768.127742240009,0.42,10.162394056796618,6.03,394.5417454611831,-1.43,0.143830276386743,0.89
2020-08-08,11571.487980683192,-1.7,9.976755413452894,-1.86,379.1351558498163,-4.06,0.13864502806327936,-3.74
2020-08-09,11739.131006414418,1.43,12.720729068560564,21.57,391.47843864211467,3.15,0.14572113584329605,4.86
2020-08-10,11682.851469154939,-0.48,13.818242694444718,7.94,389.62293111291143,-0.48,0.14490166488746986,-0.57
2020-08-11,11862.938012702563,1.52,13.379675286664355,-3.28,395.20991365718925,1.41,0.14330600013150213,-1.11
2020-08-12,11398.671060896633,-4.07,13.080656699562843,-2.29,379.17476395275435,-4.23,0.13709153191550913,-4.53
2020-08-13,11579.867951602135,1.56,16.576557309598748,21.09,387.50053082397886,2.15,0.13654137240996128,-0.4
2020-08-14,11817.164038803397,2.01,16.96937753864464,2.31,427.49026536796873,9.35,0.13934430136552997,2.01
2020-08-15,11777.391322489924,-0.34,16.973248142417543,0.02,438.7625874702974,2.57,0.13825948705473937,-0.78
2020-08-16,11864.905810156475,0.74,19.11346659964856,11.2,432.6546652389318,-1.41,0.13823721599011335,-0.02
2020-08-17,11901.776488302461,0.31,18.825978243862913,-1.53,433.43186093211244,0.18,0.13876880982976605,0.38
2020-08-18,12272.465808160425,3.02,16.611281209990075,-13.33,430.03250508972275,-0.79,0.14066093296166526,1.35
2020-08-19,11949.610970628193,-2.7,16.11393205745712,-3.09,422.10665286599425,-1.88,0.13702646573422966,-2.65
2020-08-20,11733.278970862082,-1.84,16.217414154120103,0.64,406.5744691821068,-3.82,0.12943229880582274,-5.87
2020-08-21,11861.83657727968,1.08,16.097361958401542,-0.75,416.46977582279794,2.38,0.1342025581766098,3.55
2020-08-22,11515.124298729217,-3.01,13.793522609219394,-16.7,386.8238914189483,-7.66,0.12261719847765214,-9.45
2020-08-23,11676.385305081287,1.38,15.951964152972828,13.53,395.88501828908585,2.29,0.12531555685950455,2.15
2020-08-24,11647.928120934363,-0.24,15.143434770415196,-5.34,390.7891350477376,-1.3,0.12160888158106746,-3.05
2020-08-25,11758.828120368864,0.94,15.158470956045893,0.1,408.2691456317229,4.28,0.12369254695958502,1.68
2020-08-26,11350.753473213,-3.6,14.240158616723132,-6.45,383.66214311829924,-6.41,0.11263109834364941,-9.82
2020-08-27,11465.002564032086,1.0,15.211232632752084,6.38,385.75249987492117,0.54,0.1144606140436145,1.6
2020-08-28,11300.398363810944,-1.46,14.524485074089629,-4.73,381.8376513210842,-1.03,0.10683596306265304,-7.14
2020-08-29,11519.118388160729,1.9,15.162763492623194,4.21,395.1382132386204,3.37,0.10921266508420925,2.18
2020-08-30,11481.481823317012,-0.33,16.586972217432393,8.59,399.374543834064,1.06,0.1166042236595269,6.34
2020-08-31,11701.004008657852,1.88,16.491168362323418,-0.58,428.2956791635218,6.75,0.11720776600238383,0.51
2020-09-01,11672.324104943627,-0.25,15.644497276809457,-5.41,435.6930232991007,1.7,0.12213967054745463,4.04
2020-09-02,11895.225345345636,1.87,16.02253919209929,2.36,475.6846642626859,8.41,0.12445625402929679,1.86
2020-09-03,11418.254756916149,-4.18,14.80215563079365,-8.24,439.35376021531494,-8.27,0.11549344683669856,-7.76
2020-09-04,10197.459822768922,-11.97,11.783795678786618,-25.61,383.6915311779978,-14.51,0.09505879566939421,-21.5
2020-09-05,10484.470392265588,2.74,12.464620055837823,5.46,387.9040290939166,1.09,0.10313467948399978,7.83
2020-09-06,10177.789718049991,-3.01,10.59157225419135,-17.68,334.46859301354317,-15.98,0.09043816075003416,-14.04
2020-09-07,10260.0177277544,0.8,12.811395169598967,17.33,352.99300214607035,5.25,0.09296928225595855,2.72
2020-09-08,10359.445216989981,0.96,12.384022646262737,-3.45,351.8778602923998,-0.32,0.09317387512933903,0.22
2020-09-09,10125.014956069688,-2.32,11.76814010915542,-5.23,337.84505193506857,-4.15,0.09125603638991188,-2.1
2020-09-10,10230.154699360752,1.03,12.35561608257508,4.75,351.2322670832359,3.81,0.09325309155180106,2.14
2020-09-11,10342.159391205681,1.08,12.533977753461631,1.42,367.63892881000675,4.46,0.09706045015866162,3.92
2020-09-12,10378.223044584596,0.35,12.492889780845463,-0.33,373.9149059897517,1.68,0.09691705074914046,-0.15
2020-09-13,10439.38467226404,0.59,12.70876716652991,1.7,387.72351629002264,3.56,0.09766100338612642,0.76
2020-09-14,10328.866065987393,-1.07,12.01627150634827,-5.76,365.695506306262,-6.02,0.09501920622465607,-2.78
2020-09-15,10661.096235144483,3.12,12.12152326167567,0.87,376.394561113407,2.84,0.09686444656720133,1.9
2020-09-16,10787.58020807624,1.17,10.94819522566572,-10.72,364.6900450860686,-3.21,0.09339815141227986,-3.71
2020-09-17,10952.249969107099,1.5,10.745344035575261,-1.89,365.13055081164816,0.12,0.09129471151418299,-2.3
2020-09-18,10937.996396960929,-0.13,10.986046698248261,2.19,388.7974562319938,6.09,0.09403597862335263,2.92
2020-09-19,10927.150310293275,-0.1,10.051059626440566,-9.3,383.17286599152135,-1.47,0.09086106367043356,-3.49
2020-09-20,11083.99836119821,1.42,10.124324881923025,0.72,385.4721234936851,0.6,0.09156776201769849,0.77
2020-09-21,10923.32666818137,-1.47,9.747248128291023,-3.87,370.9678951624775,-3.91,0.08924604426453794,-2.6
2020-09-22,10439.522488792423,-4.63,8.715994188199542,-11.83,341.27713087183076,-8.7,0.08036695005952045,-11.05
2020-09-23,10527.58784673943,0.84,8.74127204249188,0.29,343.9175471009491,0.77,0.08144309751741197,1.32
2020-09-24,10223.784106392732,-2.97,7.652648493838238,-14.23,321.0774351739628,-7.11,0.07662771823467814,-6.28
2020-09-25,10726.530083321983,4.69,9.83221697387039,22.17,348.8210199785493,7.95,0.08260669221175199,7.24
2020-09-26,10681.993848113701,-0.42,10.697375783329866,8.09,351.3315670221176,0.71,0.09679112941653688,14.65
2020-09-27,10743.19287975935,0.57,10.313514857693232,-3.72,354.2615819143104,0.83,0.09573509661982581,-1.1
2020-09-28,10765.300521660893,0.21,10.784606578530678,4.37,357.0664364067552,0.79,0.1013519284525498,5.54
2020-09-29,10672.02854425897,-0.87,10.26785139119672,-5.03,354.4295835375506,-0.74,0.10010350475850928,-1.25
2020-09-30,10837.516586513004,1.53,10.091326632345273,-1.75,359.4260895383702,1.39,0.10127070801967165,1.15
2020-10-01,10770.881347466415,-0.62,9.846018661214043,-2.49,359.59898475085777,0.05,0.10104054643998467,-0.23
2020-10-02,10627.976063963179,-1.34,9.648879314060489,-2.04,353.1978481381707,-1.81,0.09806671538460612,-3.03
2020-10-03,10572.674843011133,-0.52,9.216382617960507,-4.69,345.9125682279143,-2.11,0.09284100244017128,-5.63
2020-10-04,10546.65625537982,-0.25,9.266724450951983,0.54,345.99246319342933,0.02,0.09330816889143195,0.5
2020-10-05,10670.700811335208,1.16,9.410708547223079,1.53,352.4588065039611,1.83,0.09719180855471275,4.0
2020-10-06,10784.94940309411,1.06,9.611590933129055,2.09,353.6044273109067,0.32,0.09741456964273908,0.23
2020-10-07,10605.95779130622,-1.69,8.774650028649372,-9.54,340.6160218128092,-3.81,0.0928423176438943,-4.92
2020-10-08,10668.011010796896,0.58,8.916551038194859,1.59,341.4437964782809,0.24,0.09356108675917339,0.77
2020-10-09,10888.666546835811,2.03,9.517568000124975,6.31,350.0556765681245,2.46,0.09623242148989788,2.78
2020-10-10,11063.2523862591,1.58,10.403298735026125,8.51,365.33944481939363,4.18,0.10190332726907707,5.56
2020-10-11,11286.541942043945,1.98,10.503723181304629,0.96,370.4718109734285,1.39,0.10496844022812941,2.92
2020-10-12,11377.814876756858,0.8,10.845810228193262,3.15,374.4970150925736,1.07,0.10630428637650947,1.26
2020-10-13,11543.183760771468,1.43,11.472744012618485,5.46,387.25555835657167,3.29,0.10979372195623706,3.18
2020-10-14,11426.105544220427,-1.02,10.997384895502089,-4.32,381.16877389892255,-1.6,0.10903356749862499,-0.7
2020-10-15,11435.57243757972,0.08,10.951853200754268,-0.42,379.21025376092774,-0.52,0.10751534652143115,-1.41
2020-10-16,11495.584995733887,0.52,10.73631590188443,-2.01,377.15868107868175,-0.54,0.106442167300672,-1.01
2020-10-17,11319.097785677623,-1.56,10.595219015612578,-1.33,365.9906423831468,-3.05,0.10407566612724076,-2.27
2020-10-18,11365.814131026178,0.41,10.655830239445267,0.57,368.6504703636898,0.72,0.10605877277799808,1.87
2020-10-19,11495.899975689872,1.13,10.918305308924511,2.4,378.0493653237596,2.49,0.10747169602209264,1.31
2020-10-20,11752.146863919786,2.18,10.918418890518456,0.0,379.6394773321801,0.42,0.10882093969874612,1.24
2020-10-21,11908.708923246453,1.31,9.85475083697804,-10.79,368.2270142350454,-3.1,0.10227179791615577,-6.4
2020-10-22,12806.435726727443,7.01,10.812855154039745,8.86,391.16674217757225,5.86,0.10578746134929869,3.32
2020-10-23,12951.044060038126,1.12,11.92260367417264,9.31,413.2018903361906,5.33,0.11035608652226102,4.14
2020-10-24,12928.072296348406,-0.18,12.145984231925029,1.84,408.88948864371923,-1.05,0.10793430919151047,-2.24
2020-10-25,13106.04601925958,1.36,12.732464724717723,4.61,411.95921775305027,0.75,0.10797112088057405,0.03
2020-10-26,13021.410842124118,-0.65,12.14653831306342,-4.82,406.157094148215,-1.43,0.10627152675491035,-1.6
2020-10-27,13060.79221208406,0.3,11.739327912733991,-3.47,393.38290839224464,-3.25,0.10326744484141924,-2.91
2020-10-28,13655.185415883081,4.35,11.972447725904928,1.95,403.529837833562,2.51,0.10268695013235878,-0.57
2020-10-29,13282.999348292438,-2.8,11.45714582916199,-4.5,388.87733988207765,-3.77,0.09894440345935084,-3.78
2020-10-30,13441.878496031612,1.18,11.27095007639395,-1.65,386.4460129872924,-0.63,0.09526656084285419,-3.86
2020-10-31,13537.174271524887,0.7,11.074030000827875,-1.78,382.9007710380906,-0.93,0.09319045908493369,-2.23
2020-11-01,13778.637638352931,1.75,11.225566467836583,1.35,385.8445887975079,0.76,0.09286959263589264,-0.35
2020-11-02,13720.361465146289,-0.42,11.536350682106278,2.69,394.9363420491719,2.3,0.09774698991267801,4.99
2020-11-03,13558.361795524168,-1.19,10.815910199189663,-6.66,383.8498034220404,-2.89,0.09245315428693958,-5.73
2020-11-04,13989.976358180447,3.09,10.403416438337368,-3.96,387.616373722075,0.97,0.09363108074309147,1.26
2020-11-05,14101.716050813722,0.79,10.461191905192456,0.55,401.7330968324722,3.51,0.09537743761032992,1.83
2020-11-06,15553.331701081443,9.33,11.016616909621364,5.04,415.9277704309719,3.41,0.09750582263266826,2.18
2020-11-07,15548.312145063144,-0.03,12.163302398027078,9.43,454.6515430984697,8.52,0.10889010252200101,10.45
2020-11-08,14818.45891122149,-4.93,11.794542923533793,-3.13,435.4183540833094,-4.42,0.10135335959810736,-7.44
2020-11-09,15496.316149147417,4.37,12.746094928454907,7.47,455.3583669721691,4.38,0.10639524787907102,4.74
2020-11-10,15335.342198178862,-1.05,12.513289935346272,-1.86,445.0512933420698,-2.32,0.10536606593238362,-0.98
2020-11-11,15278.70965979927,-0.37,12.98177237849837,3.61,449.8161845012962,1.06,0.10562814231721475,0.25
2020-11-12,15686.905986213233,2.6,12.798280239917224,-1.43,463.18087172032307,2.89,0.10580327053440874,0.17
2020-11-13,16265.149252483357,3.56,12.408825110354654,-3.14,462.2056195794902,-0.21,0.10437917506429249,-1.36
2020-11-14,16326.81487507908,0.38,12.879992578521186,3.66,475.9690936576015,2.89,0.10630123438366175,1.81
2020-11-15,16095.561510630652,-1.44,12.587187919905697,-2.33,462.7183970607933,-2.86,0.10430680876088493,-1.91
2020-11-16,15984.673784156614,-0.69,12.13811311359062,-3.7,449.2068016397434,-3.01,0.10073652624425576,-3.54
2020-11-17,16714.40386322188,4.37,12.58659829206728,3.56,461.3711967052673,2.64,0.10390459523039743,3.05
2020-11-18,17651.82042768171,5.31,13.221662034579085,4.8,482.1983847235396,4.32,0.1094852464363196,5.1
2020-11-19,17829.934958345126,1.0,13.55140948608293,2.43,479.43766136247405,-0.58,0.10676304287616935,-2.55
2020-11-20,17819.75743096837,-0.06,13.614643594746381,0.46,471.31795839441156,-1.72,0.10580308745480436,-0.91
2020-11-21,18628.813489036198,4.34,14.069233119515133,3.23,508.79221458524455,7.37,0.1176356652567512,10.06
2020-11-22,18689.528655825852,0.32,15.392483139846679,8.6,548.842116249849,7.3,0.13273132188323303,11.37
2020-11-23,18390.61184379203,-1.63,14.5328808967183,-5.91,560.5088874583059,2.08,0.14527293189697002,8.63
2020-11-24,18360.693300385865,-0.16,15.238156210316262,4.63,608.2733109189421,7.85,0.15357163877237542,5.4
2020-11-25,19091.524181728702,3.83,15.568297989125407,2.12,602.6662623938871,-0.93,0.1667999803907806,7.93
2020-11-26,18753.288921684914,-1.8,14.242804329645983,-9.31,568.2751530404493,-6.05,0.155687562647238,-7.14
2020-11-27,17138.029512395206,-9.43,12.592984388499563,-13.1,518.4670452162002,-9.61,0.13746123800447346,-13.26
2020-11-28,17140.27555252362,0.01,12.534539351014743,-0.47,517.5530264056014,-0.18,0.14063947526168993,2.26
2020-11-29,17718.972832629497,3.27,13.070990922202325,4.1,537.3926120944484,3.69,0.16471768109030216,14.62
2020-11-30,18169.95420978285,2.48,13.324814031708721,1.9,574.7511196548439,6.5,0.16640238714566252,1.01
2020-12-01,19609.52143957559,7.34,14.208179269907614,6.22,612.2637856122055,6.13,0.17050059426844394,2.4
2020-12-02,18857.417371118165,-3.99,13.401952814427798,-6.02,589.5818443540976,-3.85,0.15621673213950765,-9.14
2020-12-03,19208.398191994624,1.83,13.991347851797826,4.21,598.760610095824,1.53,0.1589713044398139,1.73
2020-12-04,19435.20484740911,1.17,13.969141625992277,-0.16,616.506661565682,2.88,0.1640449778416628,3.09
2020-12-05,18711.226549886927,-3.87,12.785643569686847,-9.26,571.1904316349736,-7.93,0.14905487309269666,-10.06
2020-12-06,19139.111575237486,2.24,13.165453065146213,2.88,595.9194139680376,4.15,0.1595540768382783,6.58
2020-12-07,19325.55411859109,0.96,13.472418616412462,2.28,601.9689349244918,1.0,0.15864407111439532,-0.57
2020-12-08,19198.806493935343,-0.66,13.075995190359299,-3.03,592.3865066820175,-1.62,0.1541612220757159,-2.91
2020-12-09,18336.514581297808,-4.7,12.140863971858122,-7.7,554.329674302381,-6.87,0.14134787188137238,-9.07
2020-12-10,18564.986455688137,1.23,12.658832853842961,4.09,573.8953091099941,3.41,0.14824925464106553,4.66
2020-12-11,18262.058384653155,-1.66,11.940113473668701,-6.02,560.4542654076048,-2.4,0.1421819715953808,-4.27
2020-12-12,18058.027339569555,-1.13,11.685797356314973,-2.18,545.9828352633687,-2.65,0.139701439625223,-1.78
2020-12-13,18807.09540322016,3.98,12.203115633146773,4.24,568.3587534073821,3.94,0.14423279338740513,3.14
